experiment_id;seed;instance;n;m;s;best_known_result;max_generations;population_size;encoding_method;selection_method;mutation_method;crossover_method;parent_selection_method;mutation_probability;crossover_probability;elite_size;offspring_size;total_time;best_solution_found;best_solution_hash;elite_fitness;elite_hash;diff;gap
148;3356;Instance_40_2.mat;40;10;20;-0.701314175;1000;50;binary;fullyrandom;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.5;2.224529028;-1.041597208;-1086765430;-1.041597208402903,-1.0547137547651273,-1.0723338034009016,-1.094991861096818,-1.094991861096818,-1.094991861096818,-1.094991861096818,-1.094991861096818;-1086765430,-1355168118,-1489645878,-1489645942,-1489645942,-1489645942,-1489645942,-1489645942;0.340283033;48.52%
126;3356;Instance_40_2.mat;40;10;20;-0.701314175;1000;50;binary;roulette;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.3;2.027449608;-1.049022811;-1154289143;-1.0490228113670086,-1.1125862197358938,-1.1422582378955204,-1.1592799305740589,-1.1957044970757629,-1.222354482234526,-1.2298373279399153,-1.2492416085664813;-1154289143,-1221143640,-1154297333,1061049256,-1087482968,897503752,977794698,-1341230263;0.347708636;49.58%
103;3356;Instance_40_2.mat;40;10;20;-0.701314175;1000;30;binary;ranking;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.5;1.698210478;-1.055793301;608106186;-1.055793300764691,-1.0701561399547106,-1.1342561147770798,-1.1345211778666182,-1.1600253215590322;608106186,-1085188374,-1084664118,742093448,695944168;0.354479126;50.54%
132;3356;Instance_40_2.mat;40;10;20;-0.701314175;1000;50;binary;ranking;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.3;2.020350456;-1.076067092;922908232;-1.0760670917057065,-1.2089692213226624,-1.2172476012445692,-1.2354082144035943,-1.2589736853300375,-1.2589736853300375,-1.2589736853300375,-1.2995736635819763;922908232,-1489993910,-1104088408,1043526312,-1494257080,-1494257080,-1494257080,-1571526679;0.374752917;53.44%
101;3356;Instance_40_2.mat;40;10;20;-0.701314175;1000;30;binary;roulette;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.7;1.697421312;-1.082545583;826202825;-1.082545582790243,-1.0993429833274113,-1.1278521752626196,-1.1278521752626196,-1.1278521752626196;826202825,-1223304631,-1558848823,-1558848823,-1558848823;0.381231408;54.36%
94;3356;Instance_40_2.mat;40;10;20;-0.701314175;1000;30;binary;tournament_2;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.5;2.539889097;-1.084501682;-1487645975;-1.084501681686449,-1.084501681686449,-1.084501681686449,-1.084501681686449,-1.084501681686449;-1487645975,-1487645975,-1487645975,-1487645975,-1487645975;0.383187507;54.64%
112;3356;Instance_40_2.mat;40;10;20;-0.701314175;1000;30;binary;byclass_0.1_0.1;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.5;1.343081713;-1.091969532;809489227;-1.0919695316226896,-1.1446417700559655,-1.1446417700559655,-1.1446417700559655,-1.1446417700559655;809,489,227,809,489,000,000,000,000,000,000,000,000,000,000;0.390655357;55.70%
174;3356;Instance_40_2.mat;40;10;20;-0.701314175;1000;100;binary;fullyrandom;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.3;3.897692919;-1.095193329;-1239947767;-1.0951933287748485,-1.141576230602569,-1.1482336072260517,-1.1653422062635754,-1.180796632005276,-1.1940613846092467,-1.194076545766547,-1.2029641905234496,-1.208050000761621,-1.2099388240634594,-1.2137323463512324,-1.2330533201955307,-1.2374283941934006,-1.238943928594437,-1.246178428351383;-1239947767,909178602,909504074,762933898,878661610,762933770,909241994,874467307,695790219,656231146,975434635,656229354,706999179,-1726063991,-736135477;0.393879154;56.16%
113;3356;Instance_40_2.mat;40;10;20;-0.701314175;1000;30;binary;byclass_0.1_0.1;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.7;1.686426163;-1.0982648;-1976010101;-1.0982647998462802,-1.0982647998462802,-1.0982647998462802,-1.0982647998462802,-1.0982647998462802;-1976010101,-1976010101,-1976010101,-1976010101,-1976010101;0.396950625;56.60%
129;3356;Instance_40_2.mat;40;10;20;-0.701314175;1000;50;binary;roulette;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.3;1.695714474;-1.107426727;372931274;-1.1074267272624072,-1.1083675018968904,-1.1083675018968904,-1.1083675018968904,-1.1083675018968904,-1.1083675018968904,-1.1311391163946678,-1.1381473366403525;372931274,339376714,339376714,339376714,339376714,339376714,-2044036406,406485578;0.406112552;57.91%
138;3356;Instance_40_2.mat;40;10;20;-0.701314175;1000;50;binary;byclass_0.1_0.1;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.3;2.031029701;-1.121254365;960131977;-1.1212543647077062,-1.1414825366672356,-1.1606173740089258,-1.1616973632581244,-1.1753336471986977,-1.2237476974702342,-1.2278859919853247,-1.2643853585570466;960131977,791209866,-1491343575,-1356273784,-1087715448,724101066,724101066,1027229576;0.41994019;59.88%
135;3356;Instance_40_2.mat;40;10;20;-0.701314175;1000;50;binary;ranking;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.3;1.680054903;-1.14725532;-1106807064;-1.1472553199938162,-1.1545094509418214,-1.1695018347768604,-1.2238872345687237,-1.2483798531820958,-1.2604612357812206,-1.2652880574845584,-1.2803602649891586;-1106807064,-1090029880,-1224247608,-1106909464,1060654602,1027560089,1027429019,-1257285912;0.445941145;63.59%
117;3356;Instance_40_2.mat;40;10;20;-0.701314175;1000;30;binary;fullyrandom;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.3;1.030275345;-1.161011429;-1492659480;-1.1610114288374733,-1.1872052722486461,-1.1872052722486461,-1.1872052722486461,-1.1872052722486461;-1,492,659,480,254,630,000,000,000,000,000,000,000,000,000,000;0.459697254;65.55%
99;3356;Instance_40_2.mat;40;10;20;-0.701314175;1000;30;binary;roulette;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.3;1.043503284;-1.187865182;-1156266343;-1.187865182362065,-1.187865182362065,-1.187865182362065,-1.229906246527712,-1.2310741598234831;-1156266343,-1156266343,-1156266343,-1157314919,-1155215735;0.486551007;69.38%
96;3356;Instance_40_2.mat;40;10;20;-0.701314175;1000;30;binary;roulette;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.3;1.272830963;-1.252943933;811365323;-1.2529439331000807,-1.2687724891574084,-1.2698264466368803,-1.2780702297671553,-1.307170430942902;811365323,-82393462,724297258,-1239914645,724296234;0.551629758;78.66%
105;3356;Instance_40_2.mat;40;10;20;-0.701314175;1000;30;binary;ranking;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.3;1.033677816;-1.257643588;-1436753207;-1.2576435878497365,-1.2816450250576241,-1.3281591558070693,-1.3440516217704297,-1.3781250057324965;-1436753207,-1350645112,-1166183480,-1166187544,-1953533239;0.556329413;79.33%
111;3356;Instance_40_2.mat;40;10;20;-0.701314175;1000;30;binary;byclass_0.1_0.1;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.3;1.022688389;-1.259035969;-1200332245;-1.25903596928655,-1.25903596928655,-1.25903596928655,-1.25903596928655,-1.25903596928655;-1200332245,-1200332245,-1200332245,-1200332245,-1200332245;0.557721794;79.53%
102;3356;Instance_40_2.mat;40;10;20;-0.701314175;1000;30;binary;ranking;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.3;1.252926826;-1.290546754;-1487149496;-1.290546754061142,-1.3243392444399762,-1.3712556020996216,-1.3748971234434322,-1.3789540195571002;-1487149496,406485675,-1522872727,-1571429813,-1520701880;0.589232579;84.02%
232;3356;Instance_40_3.mat;40;10;20;-1.4265687;1000;50;binary;byclass_0.1_0.1;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.5;2.242696285;-1.417203811;-2039266454;-1.4172038114851075,-1.4172038114851075,-1.4172038114851075,-1.4389313132908925,-1.4697875822243427,-1.4697875822243427,-1.4697875822243427,-1.4697875822243427;-2039266454,-2039266454,-2039266454,-965524630,-2039266440,-2039266440,-2039266440,-2039266440;-0.009364888;-0.66%
245;3356;Instance_40_3.mat;40;10;20;-1.4265687;1000;100;binary;tournament_2;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.7;9.441294193;-1.447932218;1190857292;-1.4479322181089647,-1.4479322181089647,-1.4479322181089647,-1.4479322181089647,-1.4479322181089647,-1.4479322181089647,-1.4479322181089647,-1.4479322181089647,-1.4479322181089647,-1.4479322181089647,-1.4479322181089647,-1.4479322181089647,-1.4479322181089647,-1.4479322181089647,-1.4479322181089647;119,085,729,211,908,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000;0.021363518;1.50%
269;3356;Instance_40_3.mat;40;10;20;-1.4265687;1000;100;binary;fullyrandom;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.7;5.5048244;-1.455445459;117127244;-1.4554454587682173,-1.4554454587682173,-1.4554454587682173,-1.4554454587682173,-1.4554454587682173,-1.4554454587682173,-1.4554454587682173,-1.4554454587682173,-1.4554454587682173,-1.4554454587682173,-1.4554454587682173,-1.4554454587682173,-1.4554454587682173,-1.4554454587682173,-1.4554454587682173;117,127,244,117,127,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000;0.028876759;2.02%
213;3356;Instance_40_3.mat;40;10;20;-1.4265687;1000;50;binary;tournament_2;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.3;3.64096117;-1.4587617;124998506;-1.458761699768351,-1.458761699768351,-1.458761699768351,-1.458761699768351,-1.466954608308886,-1.4924863230472085,-1.4924863230472085,-1.4924863230472085;124,998,506,124,998,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000;0.032193;2.26%
241;3356;Instance_40_3.mat;40;10;20;-1.4265687;1000;100;binary;tournament_2;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.5;9.394376516;-1.469022923;1188764236;-1.4690229230936793,-1.4690229230936793,-1.4690229230936793,-1.511408409967536,-1.520819803315445,-1.584997239242802,-1.584997239242802,-1.584997239242802,-1.5849972392428022,-1.5881588169004959,-1.5912650570451263,-1.5931750609834485,-1.5931750609834485,-1.606093842885662,-1.6068296893801262;1188764236,1188764236,1188764236,1188764252,-2032453050,-959244212,-959244212,-959244212,-959243700,-2032985384,-2032428476,-2032461236,-2032461236,-958719412,-2030364092;0.042454223;2.98%
212;3356;Instance_40_3.mat;40;10;20;-1.4265687;1000;50;binary;tournament_2;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.7;5.495941877;-1.474442603;-948743838;-1.4744426030971642,-1.4940731713594488,-1.5234168255472154,-1.5553074292696898,-1.5649259164638023,-1.5760821453218685,-1.5809948180642528,-1.5809948180642528;-948743838,1199247718,1132139366,1199260276,-2022483614,-948758426,-948760218,-948760218;0.047873903;3.36%
185;3356;Instance_40_3.mat;40;10;20;-1.4265687;1000;30;binary;tournament_2;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.7;2.882551193;-1.478598987;510345710;-1.4785989872349625,-1.4990470370514901,-1.4990470370514901,-1.4990470370514901,-1.4990470370514901;510,345,710,443,236,000,000,000,000,000,000,000,000,000,000;0.052030287;3.65%
214;3356;Instance_40_3.mat;40;10;20;-1.4265687;1000;50;binary;tournament_2;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.5;4.192550898;-1.487071477;1113265020;-1.487071476757744,-1.487071476757744,-1.487071476757744,-1.487071476757744,-1.487071476757744,-1.487071476757744,-1.4904409260292315,-1.4904409260292315;11,132,650,201,113,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000;0.060502777;4.24%
257;3356;Instance_40_3.mat;40;10;20;-1.4265687;1000;100;binary;ranking;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.7;5.554597139;-1.49021448;251332700;-1.490214480338042,-1.5004433655092226,-1.5580126722244487,-1.561382014955955,-1.572500165412224,-1.594589469489499,-1.6092908208724814,-1.6092908208724814,-1.6092908208724814,-1.6092908208724814,-1.6092908208724814,-1.6092908208724814,-1.6092908208724814,-1.6092908208724814,-1.6092908208724814;251332700,-1035773336,111884510,314270428,-2042406296,-2037696298,104537308,104537308,104537308,104537308,104537308,104537308,104537308,104537308,104537308;0.06364578;4.46%
233;3356;Instance_40_3.mat;40;10;20;-1.4265687;1000;50;binary;byclass_0.1_0.1;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.7;2.776487827;-1.510894594;-1034732950;-1.5108945941277097,-1.5108945941277097,-1.5108945941277097,-1.5108945941277097,-1.5108945941277097,-1.5108945941277097,-1.5108945941277097,-1.5108945941277097;-1034732950,-1034732950,-1034732950,-1034732950,-1034732950,-1034732950,-1034732950,-1034732950;0.084325894;5.91%
223;3356;Instance_40_3.mat;40;10;20;-1.4265687;1000;50;binary;ranking;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.5;2.804509878;-1.51448243;133916740;-1.5144824295240888,-1.5198656245544229,-1.5562645808432543,-1.5562645808432543,-1.5562645808432543,-1.5562645808432543,-1.5562645808432543,-1.5562645808432543;133,916,740,125,526,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000;0.08791373;6.16%
194;3356;Instance_40_3.mat;40;10;20;-1.4265687;1000;30;binary;ranking;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.7;2.176322937;-1.516887157;-2106377624;-1.5168871574781262,-1.6442675587713238,-1.6489019972192254,-1.6788140212300928,-1.6788140212300928;-2106377624,-1770834872,-2041375512,-950849296,-950849296;0.090318458;6.33%
197;3356;Instance_40_3.mat;40;10;20;-1.4265687;1000;30;binary;ranking;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.7;1.708765745;-1.529947671;117119196;-1.529947670866336,-1.529947670866336,-1.529947670866336,-1.529947670866336,-1.529947670866336;117,119,196,117,119,000,000,000,000,000,000,000,000,000,000;0.103378971;7.25%
211;3356;Instance_40_3.mat;40;10;20;-1.4265687;1000;50;binary;tournament_2;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.5;4.765286684;-1.530699109;1196626666;-1.530699108802396,-1.5966893264763469,-1.606707618374622,-1.6114227643534296,-1.6357662053885955,-1.6378592085342418,-1.6612699562330324,-1.6629239761945738;1196626666,-2106369462,-1837952310,-950856982,122917610,-1837930296,-1837940276,-1295312170;0.104130409;7.30%
183;3356;Instance_40_3.mat;40;10;20;-1.4265687;1000;30;binary;tournament_2;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.3;2.20711875;-1.536475025;-1637142044;-1.5364750254533606,-1.5364750254533606,-1.5386030143318454,-1.5786359753865542,-1.5786359753865542;-1637142044,-1637142044,-1905563034,-1637140252,-1637140252;0.109906326;7.70%
235;3356;Instance_40_3.mat;40;10;20;-1.4265687;1000;50;binary;fullyrandom;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.5;2.777269363;-1.53819572;-1034747028;-1.538195720468186,-1.6454209024360296,-1.6554261182294794,-1.6593327942242793,-1.6593327942242793,-1.6593327942242793,-1.6610578013405173,-1.6815782025670103;-1034747028,-1034746908,1920668398,-481098908,-481098908,-481098908,-497351828,-1032649876;0.111627021;7.82%
227;3356;Instance_40_3.mat;40;10;20;-1.4265687;1000;50;binary;ranking;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.7;2.789591789;-1.540187747;1591410892;-1.5401877470223104,-1.5481788538094368,-1.5789739263948093,-1.5936316805346606,-1.5936316805346606,-1.5970326721423056,-1.6134823145654578,-1.6134823145654578;1591410892,-564981560,-556580152,-1629269302,-1629269302,-562868024,-1630317880,-1630317880;0.113619047;7.96%
242;3356;Instance_40_3.mat;40;10;20;-1.4265687;1000;100;binary;tournament_2;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.7;10.97795486;-1.542930496;-831829386;-1.542930495791798,-1.5536642668121006,-1.5536642668121006,-1.5536642668121006,-1.5536642668121006,-1.5645950970096525,-1.5713990586454347,-1.5773918452356757,-1.5953811658203239,-1.5961724050096224,-1.6115977904059609,-1.6146548292601357,-1.6146548292601357,-1.6146548292601357,-1.6146548292601357;-831829386,-428664214,-428664214,-428664214,-428664214,-833414422,1518011102,1456151246,-968156954,-758441266,-1016915230,-428666134,-428666134,-428666134,-428666134;0.116361796;8.16%
221;3356;Instance_40_3.mat;40;10;20;-1.4265687;1000;50;binary;roulette;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.7;2.801269293;-1.545219848;242829420;-1.5452198479158321,-1.574456929330611,-1.574456929330611,-1.631228558484498,-1.6324845090305407,-1.6324845090305407,-1.6324845090305407,-1.6324845090305407;24,282,942,025,960,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000;0.118651148;8.32%
244;3356;Instance_40_3.mat;40;10;20;-1.4265687;1000;100;binary;tournament_2;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.5;8.286897421;-1.550696787;1514871534;-1.5506967865834425,-1.5674723360068614,-1.5710817164491049,-1.5710817164491049,-1.5736828916119237,-1.5736828916119237,-1.5799897723396472,-1.5799897723396472,-1.5799897723396472,-1.589522647833476,-1.5901501771398545,-1.5909079003311368,-1.5909079003311368,-1.5909079003311368,-1.5909079003311368;15,148,715,341,514,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000;0.124128087;8.70%
243;3356;Instance_40_3.mat;40;10;20;-1.4265687;1000;100;binary;tournament_2;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.3;7.154880762;-1.553102436;-1906099990;-1.553102435542916,-1.5565753150419575,-1.5615386825996647,-1.5615386825996647,-1.5615386825996647,-1.5615386825996647,-1.5615386825996647,-1.5615386825996647,-1.5615386825996647,-1.5615386825996647,-1.5615386825996647,-1.5615386825996647,-1.5615386825996647,-1.5615386825996647,-1.5615386825996647;-1906099990,-1906099606,-1637672726,-1637672726,-1637672726,-1637672726,-1637672726,-1637672726,-1637672726,-1637672726,-1637672726,-1637672726,-1637672726,-1637672726,-1637672726;0.126533736;8.87%
215;3356;Instance_40_3.mat;40;10;20;-1.4265687;1000;50;binary;tournament_2;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.7;4.725326777;-1.553464638;-2038742668;-1.553464638455064,-1.572655811478365,-1.5738372596862242,-1.5738372596862242,-1.5738372596862242,-1.5738372596862242,-1.5876954156002623,-1.5876954156002623;-2038742668,-2038740396,-1770304700,-1770304700,-1770304700,-1770304700,-2038740108,-2038740108;0.126895939;8.90%
234;3356;Instance_40_3.mat;40;10;20;-1.4265687;1000;50;binary;fullyrandom;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.3;2.012241125;-1.55372155;-2039785374;-1.5537215499695074,-1.5923448393193826,-1.6271449277241228,-1.6990674358334175,-1.7822576531034886,-1.794118704349682,-1.8030969406223996,-1.8510628416795423;-2039785374,-2043979662,-2040309142,-2036115342,233507668,-2107962660,-2025596318,-2107962786;0.12715285;8.91%
196;3356;Instance_40_3.mat;40;10;20;-1.4265687;1000;30;binary;ranking;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.5;1.350162268;-1.556902188;105597676;-1.5569021878676692,-1.6456379256247176,-1.6456379256247176,-1.6456379256247176,-1.6456379256247176;105,597,676,105,597,000,000,000,000,000,000,000,000,000,000;0.130333488;9.14%
